date,TEMP,pH,DO,Cond,NTU,Mn,NH3,P,N
04/13/2024 21:28:48,15.4,8.27,10.17,906.1,50.6,1.55,0.025,0.036,2.36
04/13/2024 21:36:00,19.2,8.16,8.03,2736.6,90,5.98,0.714,0.193,6.52
04/13/2024 21:43:12,15.4,8.29,11,864.3,17.2,1.55,0.025,0.042,4.33
04/13/2024 21:50:24,18,7.92,9.13,1817.4,32.6,4.77,0.025,0.146,8.49
04/13/2024 21:57:36,10.3,8.19,9.74,1081.3,162.5,5.78,0.025,0.034,6.69
04/13/2024 22:04:48,11.3,8.14,8.22,714.7,15.6,1.63,0.025,0.091,5.88
04/13/2024 22:12:00,15.1,7.71,6.17,1069.4,15.1,3.15,0.154,0.105,5.43
04/13/2024 22:19:12,13.2,8.23,10.05,584.1,3.7,1.66,0.025,0.039,3.95
04/13/2024 22:26:24,11.6,8.19,9.82,504.8,31.6,0.89,0.025,0.028,4.86
04/13/2024 22:33:36,12.1,8.31,8.78,864,10.7,1.67,0.025,0.027,3.35
04/13/2024 22:40:48,18.5,8.18,8.64,1479.7,59.1,3.44,0.149,0.09,4.81
04/13/2024 22:48:00,16.7,8.76,9.25,791,30.3,2.8,0.025,0.038,2.09
04/13/2024 22:55:12,12.8,8.1,6.75,608.1,22,1.78,0.217,0.073,4.08
04/13/2024 23:02:24,13.2,8.44,9.67,649.2,1.7,1.5,0.025,0.005,4.45
04/13/2024 23:09:36,15.9,8.54,8.66,1149.1,5.9,3.68,0.025,0.054,3.13
04/13/2024 23:16:48,15,8.57,8.68,734.7,41,2.55,0.025,0.066,2.47
04/13/2024 23:24:00,17.2,8.16,6.95,1052.6,18.3,3.23,0.025,0.135,5.26
04/13/2024 23:31:12,8.2,8.2,9.56,590.6,1.3,1.29,0.025,0.005,2.21
04/13/2024 23:38:24,17.3,8.03,6.69,1055.8,30.8,4.94,0.327,0.099,4.14
04/13/2024 23:45:36,13.4,8.43,8.78,1039.8,1096.6,3.47,0.025,0.01,2.1
04/13/2024 23:52:48,14.2,8.24,10.12,1051.6,552.5,3.12,0.026,0.059,2.76
04/14/2024 00:00:00,14.8,8.08,7.86,1820.9,44.9,8.36,0.19,0.141,1.82
04/14/2024 00:07:12,14.2,8.31,9.17,1037.7,309.6,2.64,0.025,0.072,2.12
04/14/2024 00:14:24,3.5,7.38,11.7,99.3,8.8,2.08,0.025,0.025,1.04
04/14/2024 00:21:36,7.3,7.33,11.71,84.8,3.5,2.45,0.025,0.015,0.88
04/14/2024 00:28:48,13.1,8.61,9.98,1069.2,239.4,1.89,0.025,0.049,2.96
04/14/2024 00:36:00,14.9,8.69,8.41,--,18.6,7.46,0.027,0.04,1.13
04/14/2024 00:43:12,14.1,8.66,9.94,851.8,103.1,2.15,0.025,0.033,2.4
04/14/2024 00:50:24,6.8,8.45,10.37,798.8,15.1,1.59,0.025,0.01,5.57
04/14/2024 00:57:36,2.7,6.69,11.76,138.3,26.3,10.32,0.198,0.21,2.06
04/14/2024 01:04:48,11.2,7.63,9.91,328.2,206.1,7.72,,0.083,4.14
04/14/2024 01:12:00,12.4,8.6,9.81,986.6,147.7,2.25,0.208,0.034,2.71
04/14/2024 01:19:12,12.6,8.18,9.59,935.5,70.2,9.25,0.226,0.162,6.62
04/14/2024 01:26:24,13.5,7.62,8.6,741.2,7.3,5.36,0.147,0.104,5.69
04/14/2024 01:33:36,13.2,8.06,8.32,745.1,11.4,3.5,0.035,0.058,3.12
04/14/2024 01:40:48,14,7.32,11.9,806.7,4.9,3.84,0.025,0.043,5.68
04/14/2024 01:48:00,12.2,8.49,10.25,646.2,25.6,7.23,0.029,0.069,3.66
04/14/2024 01:55:12,12.9,7.62,9.6,581.6,0.5,2.12,0.034,0.019,0.51
04/14/2024 02:02:24,13,8.06,10.31,287.7,5.8,1.01,0.047,0.016,2.76
04/14/2024 02:09:36,13.4,8.78,12.04,519.3,14.4,3.35,0.045,0.058,2.71
04/14/2024 02:16:48,12.2,8.06,10.71,559.7,9.3,3.5,0.025,0.044,4.23
04/14/2024 02:24:00,12.7,8.02,9.76,776.2,4.7,2.71,0.062,0.056,4.31
04/14/2024 02:31:12,10.1,7.38,11.3,133.1,6.2,1.87,0.03,0.016,1.98
04/14/2024 02:38:24,12.5,9.05,9.17,261.4,5.7,1.77,0.032,0.031,2.75
04/14/2024 02:45:36,15.3,8.56,14.47,793.4,19,4.8,0.121,0.112,6.39
04/14/2024 02:52:48,10.6,7.61,8.71,330.1,3.8,1.45,0.035,0.033,2.82
04/14/2024 03:00:00,9,7.84,10.25,399.9,1.6,1.01,0.025,0.006,3.47
04/14/2024 03:07:12,12.8,8.45,10.6,672.7,23.7,4.06,0.273,0.087,6.2
04/14/2024 03:14:24,7.2,7.83,14.34,252.8,3.2,1.92,0.025,0.016,2.82
04/14/2024 03:21:36,13.2,8.41,12.13,548.4,12.1,1.51,0.08,0.031,5.39
04/14/2024 03:28:48,13.8,7.74,9.12,539.1,7.3,2.04,0.05,0.037,3.37
04/14/2024 03:36:00,11.5,7.76,10.04,285.9,4.7,1.55,0.026,0.02,3.84
04/14/2024 03:43:12,10.3,7.45,9.14,275.3,4.4,0.97,0.025,0.011,3.56
04/14/2024 03:50:24,9.6,7.66,8.98,296.4,8,2.29,0.025,0.011,4.34
04/14/2024 03:57:36,9.7,7.82,10.05,195.3,8.6,1.51,0.025,0.009,3.39
04/14/2024 04:04:48,12,7.9,10.47,304.2,11,1.22,0.025,0.015,3.11
04/14/2024 04:12:00,11.6,7.68,7.36,497.9,14.2,2.3,0.486,0.043,4.67
04/14/2024 04:19:12,8.6,7.56,9.62,343.8,1.9,0.7,0.031,0.01,5.32
04/14/2024 04:26:24,9,7.42,9.64,115.7,4.9,0.57,0.025,0.005,3.46
04/14/2024 04:33:36,9,7.57,10,158.5,3,1.8,0.025,0.014,1.89
04/14/2024 04:40:48,10,8.86,11.18,225.8,4.6,2.15,0.025,0.024,2.86
04/14/2024 04:48:00,10.8,7.09,10.26,506.4,1.6,0.67,0.081,0.009,3.51
04/14/2024 04:55:12,7.8,8.04,10.76,718.8,15.2,2.54,0.034,0.027,2.98
04/14/2024 05:02:24,12.1,8.21,9.07,879.4,19.6,2.95,0.032,0.044,5.87
04/14/2024 05:09:36,11.4,8,8.48,805.5,18.6,2.98,0.389,0.06,5.02
04/14/2024 05:16:48,13.4,8.17,9.27,686.8,21.7,2.88,0.025,0.042,8.06
04/14/2024 05:24:00,13,8.22,8.65,422.8,12.7,2.87,0.059,0.033,0.61
04/14/2024 05:31:12,11.5,8.28,7.98,1229.7,17.1,2.55,0.067,0.06,13.54
04/14/2024 05:38:24,6.8,7.46,3.81,1062.8,10.5,3.88,0.074,0.081,9.49
04/14/2024 05:45:36,13.1,8.33,12.53,287.2,4.8,1.03,0.048,0.014,5.18
04/14/2024 05:52:48,13.9,7.86,10.1,649.3,14.5,2.9,0.041,0.043,7.47
04/14/2024 06:00:00,8.8,7.87,8.22,602.3,4.8,2,0.517,0.021,5.89
04/14/2024 06:07:12,12.4,8.72,10.49,823.6,28.7,2.17,0.146,0.081,6.28
04/14/2024 06:14:24,16.2,8.18,9.18,844.3,26.2,2.33,0.047,0.029,3.39
04/14/2024 06:21:36,15.1,8.36,8.9,1134.6,10.5,3.42,0.067,0.031,2.52
04/14/2024 06:28:48,17.2,7.37,11.12,855.7,10.2,4.89,0.033,0.038,4.02
04/14/2024 06:36:00,17.9,7.51,7.24,856.8,2.4,5.52,0.133,0.053,8.48
04/14/2024 06:43:12,18.1,7.38,7.24,1187,12,3.38,0.076,0.04,9.6
04/14/2024 06:50:24,15.4,8.31,11.21,1124.4,18.5,3.96,0.034,0.029,1.86
04/14/2024 06:57:36,18.5,7.34,4.91,904.6,17.1,3.56,0.025,0.053,5.89
04/14/2024 07:04:48,16.4,7.86,5.91,975.9,3.5,2.76,0.092,0.045,4.62
04/14/2024 07:12:00,16,7.82,8.48,848.2,9,2.62,0.092,0.028,3.31
04/14/2024 07:19:12,16.9,7.96,9.52,1054.1,14.5,4.34,0.035,0.074,4.39
04/14/2024 07:26:24,16.6,7.56,9.08,1225.6,51,3.38,0.186,0.081,6.92
04/14/2024 07:33:36,16.2,8.34,7.99,1235.9,16.4,4.95,0.137,0.134,6.98
04/14/2024 07:40:48,16.8,8.26,12.19,1183.9,2.8,4.61,0.042,0.052,5.82
04/14/2024 07:48:00,14.9,8.27,10.1,419.9,6,2.44,0.025,0.005,1.15
04/14/2024 07:55:12,14.7,8.08,9.55,806.6,47.6,6.19,0.292,0.102,4.23
04/14/2024 08:02:24,10.8,8.28,11.63,438.1,2.5,2.5,0.025,0.005,1.28
04/14/2024 08:09:36,13.9,8.14,10.36,507,11.5,1.24,0.025,0.005,4.63
04/14/2024 08:16:48,14,7.93,9.2,605.6,3.1,1.07,0.025,0.012,5.25
04/14/2024 08:24:00,16,8.42,13.19,599.2,7.7,2.84,0.025,0.005,3.81
04/14/2024 08:31:12,9.7,8.17,8.94,620.5,6.2,1.87,0.293,0.056,12.52
04/14/2024 08:38:24,16.2,8.17,9.82,866.2,11.3,,0.067,0.05,0.93
04/14/2024 08:45:36,16.6,8.9,13.32,866.5,6.3,4.26,0.04,0.042,0.96
04/14/2024 08:52:48,16.1,8.13,10.46,842.5,3.8,3.15,0.065,0.048,2.99
04/14/2024 09:00:00,16.3,8.93,14.66,1499.9,7.1,4.71,0.08,0.056,1.18
04/14/2024 09:07:12,16.1,8.27,9.8,286.4,1.9,1.49,0.025,0.005,1.11
04/14/2024 09:14:24,,,,,,,,,
04/14/2024 09:21:36,15.9,8.08,9.62,288.8,4.8,1.71,0.025,0.01,1.09
04/14/2024 09:28:48,15.3,7.75,9.15,993.3,6.8,7.77,0.145,0.071,2.96
04/14/2024 09:36:00,14.6,8.76,9.36,1012,7,3.81,0.025,0.042,2.41
04/14/2024 09:43:12,13.8,8.47,11.8,2716.7,15.6,5.23,0.025,0.063,4.99
04/14/2024 09:50:24,14.7,9.08,14.79,26626.8,19.1,12.9,0.049,0.172,2.26
04/14/2024 09:57:36,14.7,8.42,9.86,33898.5,18.5,3.22,0.655,0.026,1.23
04/14/2024 10:04:48,15.9,7.9,7.26,25260.6,141.4,6.17,0.596,0.128,1.62
04/14/2024 10:12:00,14.1,8.31,10.45,1949.8,11.7,5.49,0.025,0.062,4.68
04/14/2024 10:19:12,14.6,8.71,10.86,15961.2,37,6.71,0.073,0.106,2.05
04/14/2024 10:26:24,14.6,8.7,13.07,1891.3,15.7,6.07,0.036,0.077,4.86
04/14/2024 10:33:36,13.2,8.4,10.75,550.1,2,4.03,0.04,0.009,0.99
04/14/2024 10:40:48,13.9,8.23,8.75,516.8,3.5,2.72,0.025,0.017,1.17
04/14/2024 10:48:00,15.9,8.52,11.29,687.8,4.9,2.06,0.025,0.022,8.13
04/14/2024 10:55:12,16.2,8.2,12.43,846.9,11.3,2.24,0.025,0.028,10.65
04/14/2024 11:02:24,15.7,8.65,11.63,751.5,1.3,,0.025,0.018,9.74
04/14/2024 11:09:36,14.8,8.3,10.12,532.8,6,3.37,0.025,0.027,1.11
04/14/2024 11:16:48,17.5,8.38,16.12,635.2,26.2,3.22,0.025,0.037,3.33
04/14/2024 11:24:00,18.6,7.89,8.56,1174.3,10.4,0.66,0.056,0.035,4.31
04/14/2024 11:31:12,17.2,8.04,7.1,976.1,27.7,1.24,0.163,0.024,7.04
04/14/2024 11:38:24,16.8,8.5,10.33,338.7,3.2,1.44,0.025,0.007,2.18
04/14/2024 11:45:36,16.6,8.27,4.65,1317.1,23.3,7.44,0.796,0.144,8.7
04/14/2024 11:52:48,12.6,8.85,14.03,559.4,1.5,2.12,0.025,0.012,3.17
04/14/2024 12:00:00,16.2,8.86,13.72,788.9,13.9,4.91,0.053,0.081,1.44
04/14/2024 12:07:12,14.4,9.54,20.04,917.4,6.6,5.91,0.054,0.055,1.06
04/14/2024 12:14:24,12.4,8.14,10.68,496.4,5.1,1.7,0.056,0.029,2.77
04/14/2024 12:21:36,14.9,8.09,9.86,14168.2,2.9,2.36,0.025,0.028,0.76
04/14/2024 12:28:48,15.8,8.79,20.64,12758.2,4.1,8.32,0.135,0.037,2.82
04/14/2024 12:36:00,10.4,8.35,11.54,469,2.1,1.74,0.025,0.011,2.23
04/14/2024 12:43:12,12.6,8.43,11.42,776,3.3,3.19,0.05,0.014,1.61
04/14/2024 12:50:24,13.6,7.89,8.46,996.1,24.6,3.01,0.18,0.076,1.99
04/14/2024 12:57:36,13.5,9.11,12.89,2351.8,4.8,5.02,0.04,0.047,3.54
04/14/2024 13:04:48,13.6,8.84,16.67,2008.5,10.3,5.9,0.025,0.087,2.69
04/14/2024 13:12:00,18.2,6.4,6.68,44891.4,11.5,4.96,0.312,0.005,1.59
04/14/2024 13:19:12,13,8.53,10.42,630.8,15.2,0.93,0.025,0.016,4.69
04/14/2024 13:26:24,16.5,8.66,10.31,539.4,1.3,1.4,0.025,0.005,4.81
04/14/2024 13:33:36,18.5,8.54,7.07,554.1,41.2,2.48,0.04,0.081,2.24
04/14/2024 13:40:48,18.5,8.32,7.77,1423.1,60.3,5.93,0.207,0.101,5.83
04/14/2024 13:48:00,19.5,8.59,7.99,901.2,34.4,2.89,0.196,0.115,7.76
04/14/2024 13:55:12,18.2,8.22,9.94,779.2,15.1,2.88,0.057,0.021,4.47
04/14/2024 14:02:24,18.3,8.39,13.08,1108.6,12.4,4.24,0.049,0.04,6.7
04/14/2024 14:09:36,16.6,8.71,10.77,674.2,7.2,2.63,0.025,0.02,6.82
04/14/2024 14:16:48,15.8,7.98,8.7,599.4,9.9,1.09,0.025,0.02,5.87
04/14/2024 14:24:00,11.4,8.15,10.78,499.4,12.8,0.85,0.025,0.018,3.82
04/14/2024 14:31:12,13.2,8.54,8.49,1222,72.8,3.41,0.025,0.063,4.83
04/14/2024 14:38:24,14.4,8.44,8.49,1303.4,51.3,4.43,0.162,0.077,3.1
04/14/2024 14:45:36,12.2,7.94,7.47,741.7,1.8,1.49,0.025,0.022,2.96
04/14/2024 14:52:48,12.9,8.4,9.8,437.8,6.2,0.9,0.025,0.005,2.07
04/14/2024 15:00:00,10.5,8.37,9.56,425.9,26.8,2.97,0.036,0.039,3.4
04/14/2024 15:07:12,14.1,8.5,9,911.8,2.5,0.96,0.025,0.005,1.74
04/14/2024 15:14:24,14.4,8.11,8.36,733.5,19.3,3.21,0.025,0.043,4.8
04/14/2024 15:21:36,13,8.41,9.58,1373.1,2.1,1.43,0.025,0.019,2.33
04/14/2024 15:28:48,9,8.29,9.55,328.4,57.9,5.17,0.031,0.057,2.12
04/14/2024 15:36:00,14.3,8.14,8.81,651.4,21.9,3.81,0.025,0.052,5.1
04/14/2024 15:43:12,12.1,8.4,9.64,851.5,10.6,1.55,0.025,0.036,7.22
04/14/2024 15:50:24,12.1,8.02,11.36,693.6,2.7,0.95,0.025,0.005,6.31
04/14/2024 15:57:36,11.9,8.1,8.29,703.2,3.6,2.9,0.044,0.031,4.68
04/14/2024 16:04:48,12.3,8.19,8.85,740.1,11.3,2.12,0.025,0.033,3.68
04/14/2024 16:12:00,11,7.88,9.82,575.6,5,2.11,0.025,0.021,6.91
04/14/2024 16:19:12,15.1,8.98,11.95,2908.8,16.9,5.61,0.029,0.046,0.94
04/14/2024 16:26:24,15.3,8.58,12.85,--,15.8,6.38,0.025,0.096,0.84
04/14/2024 16:33:36,13.5,7.82,10.08,40341.3,61.5,3.43,1.337,0.037,1.62
04/14/2024 16:40:48,15.4,8.4,9.92,2032.8,35.7,4.92,0.032,0.052,0.8
04/14/2024 16:48:00,14.1,8.73,12.8,2439,24.2,4.02,0.048,0.042,2.75
04/14/2024 16:55:12,16.3,9.22,20.04,1047.7,10.7,5.01,0.046,0.036,0.87
04/14/2024 17:02:24,16.6,8.4,12.07,1076.9,6.8,5.01,0.035,0.074,6.63
04/14/2024 17:09:36,16.1,8.31,9.67,950.7,5.3,4.33,0.096,0.08,6.69
04/14/2024 17:16:48,16.7,7.78,7.63,980.9,9.1,3.33,0.19,0.034,2.22
04/14/2024 17:24:00,15.1,8.78,15.39,887.1,7.7,4.01,0.037,0.056,5.39
04/14/2024 17:31:12,16.8,7.98,13.54,1015.8,1.4,5.1,0.105,0.054,3.17
04/14/2024 17:38:24,17.8,8.9,13.54,1229.5,10.5,4.5,0.025,0.047,2.62
04/14/2024 17:45:36,18.2,8.61,7.79,1409.6,36.3,4.92,0.025,0.027,0.51
04/14/2024 17:52:48,17.5,9.04,9.58,318,5.3,1.6,0.025,0.009,1.57
04/14/2024 18:00:00,16.2,7.86,8.61,788.3,6.6,3.9,0.042,0.037,3.56
04/14/2024 18:07:12,16.9,8.17,9.92,652,2.4,3.48,0.025,0.024,2.73
04/14/2024 18:14:24,15.8,8.27,10.33,1062.7,2.6,4.33,0.074,0.015,0.67
04/14/2024 18:21:36,16.3,8.54,10.73,1019.2,5.2,3.82,0.025,0.019,0.78
04/14/2024 18:28:48,16.6,7.98,9.57,791.8,1.2,3.77,0.025,0.019,1.89
04/14/2024 18:36:00,15.9,7.94,9.49,1269.9,19.9,3.87,0.233,0.095,5.45
04/14/2024 18:43:12,8.2,8.39,11.25,822.8,7.7,1.66,0.025,0.005,2.69
04/14/2024 18:50:24,11.6,8.05,9.11,1062.1,41.2,5.72,0.029,0.132,6.07
04/14/2024 18:57:36,12.8,8.22,12.01,595.4,26.6,1.76,0.163,0.133,7
04/14/2024 19:04:48,11.2,8.49,9.68,1202.3,7.1,3.48,0.216,0.035,2.69
04/14/2024 19:12:00,9.3,8.4,11.87,797.3,27.3,1.15,0.025,0.067,6.48
04/14/2024 19:19:12,13.5,8.02,8.92,1176.9,15.5,3.61,0.025,0.071,0.77
04/14/2024 19:26:24,13.2,7.8,5.78,1966.5,11.5,4.2,0.025,0.069,0.99
04/14/2024 19:33:36,14.5,7.85,9.01,539.5,36.3,2.28,0.025,0.027,4.04
04/14/2024 19:40:48,,,,,,,,,
04/14/2024 19:48:00,17.5,8.22,8.94,688.2,16.5,1.77,0.025,0.025,4.19
04/14/2024 19:55:12,14.8,8.12,10.63,862.1,34.4,3.89,0.026,0.028,2.98
04/14/2024 20:02:24,9.4,7.89,10.31,700.4,2.8,2.52,0.106,0.02,0.92
04/14/2024 20:09:36,16.6,7.93,7.73,1067.4,71.4,4.56,0.145,0.133,6.94
04/14/2024 20:16:48,13.4,8.07,10.27,518.1,2.9,2.28,0.025,0.011,0.86
04/14/2024 20:24:00,13.8,8.06,8.02,639.2,51.1,3.01,0.04,0.081,2.61
04/14/2024 20:31:12,18.2,8.42,9.71,812.3,5.6,1.93,0.025,0.019,3.72
04/14/2024 20:38:24,11.1,8.54,11.38,562.3,5.2,1.36,0.025,0.007,2.68
04/14/2024 20:45:36,14.9,8.41,9.39,673.9,39,3.92,0.025,0.084,3.51
04/14/2024 20:52:48,8.5,7.87,9.79,729,7.2,2.64,0.025,0.02,4.4
04/14/2024 21:00:00,14.7,8.07,10.23,588.8,23.8,0.63,0.025,0.028,4.11
04/14/2024 21:07:12,16.3,8.17,7.77,--,52.9,7.46,0.16,0.092,18.87
04/14/2024 21:14:24,16.4,8.1,8.59,1386.2,176.2,6.64,0.025,0.132,4.6
04/14/2024 21:21:36,16.3,8.3,10.9,730.3,28.5,5.23,0.025,0.044,2.12
04/14/2024 21:28:48,15.4,8.27,10.17,906.1,50.6,1.43,0.025,0.033,2.34
04/14/2024 21:36:00,19.2,8.16,8.03,2736.6,90,5.78,0.714,0.183,5.49
04/14/2024 21:43:12,15.4,8.29,11,864.3,17.2,1.42,0.025,0.045,4.56
04/14/2024 21:50:24,18,7.92,9.13,1817.4,32.6,5.77,0.025,0.143,8.32
04/14/2024 21:57:36,10.3,8.19,9.74,1081.3,162.5,7.55,0.025,0.081,7
04/14/2024 22:04:48,11.3,8.14,8.22,714.7,15.6,1.34,0.025,0.088,5.53
04/14/2024 22:12:00,15.1,7.71,6.17,1069.4,15.1,3.34,0.284,0.113,6.18
04/14/2024 22:19:12,13.2,8.23,10.05,584.1,3.7,1.8,0.025,0.04,3.82
04/14/2024 22:26:24,11.6,8.19,9.82,504.8,31.6,0.95,0.025,0.021,4.72
04/14/2024 22:33:36,12.1,8.31,8.78,864,10.7,1.88,0.025,0.026,3.24
04/14/2024 22:40:48,18.5,8.18,8.64,1479.7,59.1,3.76,0.149,0.099,4.54
04/14/2024 22:48:00,16.7,8.76,9.25,791,30.3,2.75,0.025,0.045,2.65
04/14/2024 22:55:12,12.8,8.1,6.75,608.1,22,1.83,0.171,0.068,3.95
04/14/2024 23:02:24,13.2,8.44,9.67,649.2,1.7,1.41,0.025,0.005,4.55
04/14/2024 23:09:36,15.9,8.54,8.66,1149.1,5.9,3.68,0.025,0.054,3.13
04/14/2024 23:16:48,15,8.57,8.68,734.7,41,2.37,0.025,0.06,2.4
04/14/2024 23:24:00,17.2,8.16,6.95,1052.6,18.3,3.22,0.025,0.129,5.12
04/14/2024 23:31:12,8.2,8.2,9.56,590.6,1.3,1.42,0.025,0.005,2.21
04/14/2024 23:38:24,17.3,8.03,6.69,1055.8,30.8,5.04,0.327,0.113,4.16
04/14/2024 23:45:36,13.4,8.43,8.78,1039.8,1096.6,3.47,0.027,0.01,2.17
04/14/2024 23:52:48,14.2,8.24,10.12,1051.6,552.5,3.12,0.026,0.059,2.76
04/15/2024 00:00:00,14.8,8.08,7.86,1820.9,44.9,7.81,0.208,0.129,1.6
04/15/2024 00:07:12,14.2,8.31,9.17,1037.7,309.6,2.96,0.026,0.065,2.03
04/15/2024 00:14:24,3.5,7.38,11.7,99.3,8.8,2.06,0.025,0.025,1.04
04/15/2024 00:21:36,7.3,7.33,11.71,84.8,3.5,2.9,0.025,0.018,0.89
04/15/2024 00:28:48,13.1,8.61,9.98,1069.2,239.4,1.9,0.025,0.05,2.94
04/15/2024 00:36:00,14.9,8.69,8.41,--,18.6,7.49,0.026,0.041,1.1
04/15/2024 00:43:12,14.1,8.66,9.94,851.8,103.1,2.19,0.025,0.036,2.4
04/15/2024 00:50:24,6.8,8.45,10.37,798.8,15.1,1.48,0.025,0.011,4.9
04/15/2024 00:57:36,2.7,6.69,11.76,138.3,26.3,11.58,0.231,0.228,2.18
04/15/2024 01:04:48,11.2,7.63,9.91,328.2,206.1,7.81,,0.082,4.21
04/15/2024 01:12:00,12.4,8.6,9.81,986.6,147.7,2.5,0.2,0.032,2.75
04/15/2024 01:19:12,14.8,7.93,8.46,936.5,44.6,8.86,0.22,0.16,6.52
04/15/2024 01:26:24,13.5,7.62,8.6,741.2,7.3,5.57,0.147,0.108,4.4
04/15/2024 01:33:36,13.2,7.96,8.03,757.9,13.8,3.35,0.045,0.052,3.1
04/15/2024 01:40:48,14,7.32,11.9,806.7,4.9,2.79,0.025,0.041,8.14
04/15/2024 01:48:00,12.2,8.49,10.25,646.2,25.6,7.34,0.029,0.069,3.58
04/15/2024 01:55:12,12.9,7.62,9.6,581.6,0.5,2.59,0.034,0.019,0.5
04/15/2024 02:02:24,13,8.06,10.31,287.7,5.8,1,0.028,0.015,2.43
04/15/2024 02:09:36,13.4,8.78,12.04,519.3,14.4,3.38,0.046,0.057,2.62
04/15/2024 02:16:48,12.2,8.06,10.71,559.7,9.3,3.54,0.025,0.039,3.86
04/15/2024 02:24:00,12.7,8.02,9.76,776.2,4.7,2.74,0.053,0.061,4.07
04/15/2024 02:31:12,10.1,7.38,11.3,133.1,6.2,2,0.031,0.017,1.99
04/15/2024 02:38:24,12.5,9.05,9.17,261.4,5.7,1.75,0.036,0.035,2.76
04/15/2024 02:45:36,15.3,8.56,14.47,793.4,19,5.46,0.058,0.117,6.61
04/15/2024 02:52:48,13.4,8.44,9.63,763.9,9.5,4,0.475,0.085,4.93
04/15/2024 03:00:00,10.6,7.61,8.71,330.1,3.8,1.44,0.043,0.03,2.65
04/15/2024 03:07:12,9,7.84,10.25,399.9,1.6,0.93,0.025,0.006,3.41
04/15/2024 03:14:24,12.8,8.45,10.6,672.7,23.7,3.8,0.255,0.09,6.09
04/15/2024 03:21:36,7.1,7.56,14.38,252.8,3,2.05,0.025,0.016,2.83
04/15/2024 03:28:48,13.2,8.41,12.13,548.4,12.1,1.64,0.074,0.031,5.22
04/15/2024 03:36:00,13.9,7.74,9.04,543.3,6.1,2.02,0.052,0.038,3.46
04/15/2024 03:43:12,12.2,8.25,12.83,283.1,5,1.55,0.026,0.024,3.86
04/15/2024 03:50:24,12.2,7.77,10.83,263.2,4.5,1.2,0.025,0.014,3.66
04/15/2024 03:57:36,10.8,8.47,11.59,293.9,7.8,2.27,0.025,0.01,4.47
04/15/2024 04:04:48,9.7,7.82,10.05,195.3,8.6,1.51,0.025,0.009,3.39
04/15/2024 04:12:00,12,8,11.28,302.9,10.8,0.97,0.025,0.016,2.6
04/15/2024 04:19:12,11.6,7.72,7.93,476.8,7.5,2.29,0.483,0.043,4.56
04/15/2024 04:26:24,8.6,7.56,9.62,343.8,1.9,0.54,0.027,0.01,5.57
04/15/2024 04:33:36,8.9,7.43,9.89,114.9,4.7,0.57,0.025,0.005,3.46
04/15/2024 04:40:48,8.7,7.47,9.99,166,2.8,1.54,0.025,0.013,1.95
04/15/2024 04:48:00,10.1,8.94,11.71,223.8,5.8,2.15,0.025,0.024,2.86
04/15/2024 04:55:12,10.9,7.13,10.82,506,1.8,0.67,0.081,0.009,3.51
04/15/2024 05:02:24,7.8,8.04,10.76,718.8,15.2,2.23,0.034,0.027,3.1
04/15/2024 05:09:36,11.6,8.19,9.65,881.9,17,2.97,0.028,0.04,5.81
04/15/2024 05:16:48,11.4,8,8.48,805.5,18.6,3.01,0.389,0.063,5.4
04/15/2024 05:24:00,13.4,8.17,9.27,686.8,21.7,2.94,0.025,0.042,8.41
04/15/2024 05:31:12,13,8.22,8.65,422.8,12.7,3.34,0.059,0.033,0.66
04/15/2024 05:38:24,11.4,8.29,8.02,1220.1,21.1,2.5,0.061,0.06,13.24
04/15/2024 05:45:36,6.8,7.45,4.35,1054.4,10.5,3.86,0.079,0.088,9.83
04/15/2024 05:52:48,13.1,8.33,12.53,287.2,4.8,1.02,0.038,0.015,5.14
04/15/2024 06:00:00,13.9,7.85,10.16,649.7,15.1,2.9,0.041,0.043,7.47
04/15/2024 06:07:12,8.8,7.87,8.22,602.3,4.8,2,0.517,0.021,5.89
04/15/2024 06:14:24,17.2,8.24,9.99,891.6,14.6,2.5,0.048,0.041,3.64
04/15/2024 06:21:36,16.6,8.56,11.02,1128.3,11.3,3.41,0.066,0.032,2.47
04/15/2024 06:28:48,17.6,7.29,11.16,872.6,10.8,5.34,0.039,0.04,4.08
04/15/2024 06:36:00,18.7,8.18,10.04,881.6,2.6,5.27,0.064,0.053,8.03
04/15/2024 06:43:12,19.7,7.74,10.98,1191.8,12,3.51,0.069,0.037,9.89
04/15/2024 06:50:24,17,8.35,12.23,1119.1,20.3,3.84,0.027,0.03,1.89
04/15/2024 06:57:36,20.1,7.66,8.64,908.6,8.3,3.36,0.025,0.054,6.35
04/15/2024 07:04:48,17.8,8.53,13.08,1055.8,5.5,2.91,0.068,0.05,4.89
04/15/2024 07:12:00,16.8,7.75,8.55,1015.3,25.4,3.36,0.089,0.044,3.97
04/15/2024 07:19:12,19.1,8.22,11.78,1029.4,13.5,4.42,0.025,0.071,4.06
04/15/2024 07:26:24,17.7,7.69,11.09,1210.9,34.4,3.35,0.153,0.078,7.21
04/15/2024 07:33:36,22.3,8.95,19.34,1207.5,11.4,4.97,0.053,0.121,6.9
04/15/2024 07:40:48,19.6,9.09,17.14,1163.6,4.1,4.94,0.048,0.077,5.74
04/15/2024 07:48:00,17.3,8.32,10.77,422.5,3.2,2.51,0.025,0.005,1.15
04/15/2024 07:55:12,17.6,8.1,9.41,842.4,31.2,5.18,0.345,0.089,4.95
